codigo_efisco|codigo_catmat|rank|score_final|confianca|score_ontologia|deducao_ontologia|score_neural|score_neural_base|score_fusao|score_cosine|score_cross|score_sinais|bonus_medidas|bonus_graphrag_idf|bonus_taxonomia|score_graphrag|graphrag_justificativa|trilha
29908-1|451272|7|0.6189|Média|0.3|incompleto|0.6189429262244602|0.6152234673500061|0.6152234673500061|0.8595890998840332|0.6152234673500061|0.0743891774890825|0.0|0.0743891774890825|0.0|0.6189429262244602||"score_final=0.619 -> Média (rank 7; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.619 x 0.8): fusao=0.615, cosine_e5=0.860, cross=0.615
    sinais (+0.05 x 0.074): medidas=0.00, graphrag_idf=0.07, taxonomia=0.00
  GraphRAG  (0.619 x 0.2)"
29908-1|451267|8|0.6186|Média|0.3|incompleto|0.6186189153754612|0.6148994565010071|0.6148994565010071|0.8591285943984985|0.6148994565010071|0.0743891774890825|0.0|0.0743891774890825|0.0|0.6186189153754612||"score_final=0.619 -> Média (rank 8; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.619 x 0.8): fusao=0.615, cosine_e5=0.859, cross=0.615
    sinais (+0.05 x 0.074): medidas=0.00, graphrag_idf=0.07, taxonomia=0.00
  GraphRAG  (0.619 x 0.2)"
29908-1|451230|9|0.6183|Média|0.3|incompleto|0.6182617047393223|0.6145422458648682|0.6145422458648682|0.861505389213562|0.6145422458648682|0.0743891774890825|0.0|0.0743891774890825|0.0|0.6182617047393223||"score_final=0.618 -> Média (rank 9; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.618 x 0.8): fusao=0.615, cosine_e5=0.862, cross=0.615
    sinais (+0.05 x 0.074): medidas=0.00, graphrag_idf=0.07, taxonomia=0.00
  GraphRAG  (0.618 x 0.2)"
29908-1|451214|10|0.6179|Média|0.3|incompleto|0.6179180839621922|0.614198625087738|0.614198625087738|0.8594460487365723|0.614198625087738|0.0743891774890825|0.0|0.0743891774890825|0.0|0.6179180839621922||"score_final=0.618 -> Média (rank 10; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.618 x 0.8): fusao=0.614, cosine_e5=0.859, cross=0.614
    sinais (+0.05 x 0.074): medidas=0.00, graphrag_idf=0.07, taxonomia=0.00
  GraphRAG  (0.618 x 0.2)"
29908-1|459117|11|0.6177|Média|0.3|incompleto|0.6177021959388157|0.6139827370643616|0.6139827370643616|0.8559659719467163|0.6139827370643616|0.0743891774890825|0.0|0.0743891774890825|0.0|0.6177021959388157||"score_final=0.618 -> Média (rank 11; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.618 x 0.8): fusao=0.614, cosine_e5=0.856, cross=0.614
    sinais (+0.05 x 0.074): medidas=0.00, graphrag_idf=0.07, taxonomia=0.00
  GraphRAG  (0.618 x 0.2)"
29908-1|451241|12|0.6176|Média|0.3|incompleto|0.6176407435500523|0.6139212846755981|0.6139212846755981|0.8606273531913757|0.6139212846755981|0.0743891774890825|0.0|0.0743891774890825|0.0|0.6176407435500523||"score_final=0.618 -> Média (rank 12; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.618 x 0.8): fusao=0.614, cosine_e5=0.861, cross=0.614
    sinais (+0.05 x 0.074): medidas=0.00, graphrag_idf=0.07, taxonomia=0.00
  GraphRAG  (0.618 x 0.2)"
29908-1|619857|13|0.6175|Média|0.3|incompleto|0.6174864404036587|0.6124821901321411|0.6124821901321411|0.8568609952926636|0.6124821901321411|0.10008500543035305|0.0|0.10008500543035305|0.0|0.6174864404036587||"score_final=0.618 -> Média (rank 13; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.617 x 0.8): fusao=0.612, cosine_e5=0.857, cross=0.612
    sinais (+0.05 x 0.100): medidas=0.00, graphrag_idf=0.10, taxonomia=0.00
  GraphRAG  (0.617 x 0.2)"
29908-1|451202|14|0.6174|Média|0.3|incompleto|0.6173758009040257|0.6136563420295715|0.6136563420295715|0.8579033613204956|0.6136563420295715|0.0743891774890825|0.0|0.0743891774890825|0.0|0.6173758009040257||"score_final=0.617 -> Média (rank 14; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.617 x 0.8): fusao=0.614, cosine_e5=0.858, cross=0.614
    sinais (+0.05 x 0.074): medidas=0.00, graphrag_idf=0.07, taxonomia=0.00
  GraphRAG  (0.617 x 0.2)"
29908-1|451218|15|0.6173|Média|0.3|incompleto|0.6172993877494236|0.6135799288749695|0.6135799288749695|0.8585712909698486|0.6135799288749695|0.0743891774890825|0.0|0.0743891774890825|0.0|0.6172993877494236||"score_final=0.617 -> Média (rank 15; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.617 x 0.8): fusao=0.614, cosine_e5=0.859, cross=0.614
    sinais (+0.05 x 0.074): medidas=0.00, graphrag_idf=0.07, taxonomia=0.00
  GraphRAG  (0.617 x 0.2)"
29908-1|451203|16|0.617|Média|0.3|incompleto|0.6169692376220127|0.6132497787475586|0.6132497787475586|0.8573167324066162|0.6132497787475586|0.0743891774890825|0.0|0.0743891774890825|0.0|0.6169692376220127||"score_final=0.617 -> Média (rank 16; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.617 x 0.8): fusao=0.613, cosine_e5=0.857, cross=0.613
    sinais (+0.05 x 0.074): medidas=0.00, graphrag_idf=0.07, taxonomia=0.00
  GraphRAG  (0.617 x 0.2)"
29908-1|620091|17|0.617|Média|0.3|incompleto|0.6169978611304349|0.6119936108589172|0.6119936108589172|0.8476424217224121|0.6119936108589172|0.10008500543035305|0.0|0.10008500543035305|0.0|0.6169978611304349||"score_final=0.617 -> Média (rank 17; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.617 x 0.8): fusao=0.612, cosine_e5=0.848, cross=0.612
    sinais (+0.05 x 0.100): medidas=0.00, graphrag_idf=0.10, taxonomia=0.00
  GraphRAG  (0.617 x 0.2)"
29908-1|620089|18|0.6168|Média|0.3|incompleto|0.6168303124739712|0.6118260622024536|0.6118260622024536|0.8474180698394775|0.6118260622024536|0.10008500543035305|0.0|0.10008500543035305|0.0|0.6168303124739712||"score_final=0.617 -> Média (rank 18; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.617 x 0.8): fusao=0.612, cosine_e5=0.847, cross=0.612
    sinais (+0.05 x 0.100): medidas=0.00, graphrag_idf=0.10, taxonomia=0.00
  GraphRAG  (0.617 x 0.2)"
29908-1|451204|19|0.6165|Média|0.3|incompleto|0.616546163853397|0.6128267049789429|0.6128267049789429|0.8566986322402954|0.6128267049789429|0.0743891774890825|0.0|0.0743891774890825|0.0|0.616546163853397||"score_final=0.617 -> Média (rank 19; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.617 x 0.8): fusao=0.613, cosine_e5=0.857, cross=0.613
    sinais (+0.05 x 0.074): medidas=0.00, graphrag_idf=0.07, taxonomia=0.00
  GraphRAG  (0.617 x 0.2)"
29908-1|451193|20|0.6165|Média|0.3|incompleto|0.6165383556449314|0.6128188967704773|0.6128188967704773|0.856689989566803|0.6128188967704773|0.0743891774890825|0.0|0.0743891774890825|0.0|0.6165383556449314||"score_final=0.617 -> Média (rank 20; margem 1o-2o da consulta 0.047)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.617 x 0.8): fusao=0.613, cosine_e5=0.857, cross=0.613
    sinais (+0.05 x 0.074): medidas=0.00, graphrag_idf=0.07, taxonomia=0.00
  GraphRAG  (0.617 x 0.2)"
299151-9|601401|1|0.7387|Baixa|0.3|incompleto|0.7435349324416279|0.7221677303314209|0.7221677303314209|0.9054479598999023|0.7221677303314209|0.4273440422041406|0.0|0.23926711912721751|0.6269230769230769|0.7191814391974652|O candidato 1 possui especificações mais próximas ao item solicitado, enquanto os demais apresentam significativas divergências em suas composições.|"score_final=0.739 -> Baixa (rank 1; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.744 x 0.8): fusao=0.722, cosine_e5=0.905, cross=0.722
    sinais (+0.05 x 0.427): medidas=0.00, graphrag_idf=0.24, taxonomia=0.63
  GraphRAG  (0.719 x 0.2): O candidato 1 possui especificações mais próximas ao item solicitado, enquanto os demais apresentam significativas divergências em suas composições."
299151-9|436337|2|0.7369|Baixa|0.3|incompleto|0.7368631426793556|0.722619891166687|0.722619891166687|0.8984943628311157|0.722619891166687|0.2848650302533709|0.0|0.09678810717644783|0.6269230769230769|0.7368631426793556||"score_final=0.737 -> Baixa (rank 2; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.737 x 0.8): fusao=0.723, cosine_e5=0.898, cross=0.723
    sinais (+0.05 x 0.285): medidas=0.00, graphrag_idf=0.10, taxonomia=0.63
  GraphRAG  (0.737 x 0.2)"
299151-9|438832|3|0.7353|Baixa|0.3|incompleto|0.7352910105687599|0.7210477590560913|0.7210477590560913|0.8965296149253845|0.7210477590560913|0.2848650302533709|0.0|0.09678810717644783|0.6269230769230769|0.7352910105687599||"score_final=0.735 -> Baixa (rank 3; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.735 x 0.8): fusao=0.721, cosine_e5=0.897, cross=0.721
    sinais (+0.05 x 0.285): medidas=0.00, graphrag_idf=0.10, taxonomia=0.63
  GraphRAG  (0.735 x 0.2)"
299151-9|613933|4|0.7336|Baixa|0.3|incompleto|0.7424317662221412|0.7281885147094727|0.7281885147094727|0.9011908769607544|0.7281885147094727|0.2848650302533709|0.0|0.09678810717644783|0.6269230769230769|0.6981885895999271|O candidato 1 possui especificações mais próximas ao item solicitado, enquanto os demais apresentam significativas divergências em suas composições.|"score_final=0.734 -> Baixa (rank 4; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.742 x 0.8): fusao=0.728, cosine_e5=0.901, cross=0.728
    sinais (+0.05 x 0.285): medidas=0.00, graphrag_idf=0.10, taxonomia=0.63
  GraphRAG  (0.698 x 0.2): O candidato 1 possui especificações mais próximas ao item solicitado, enquanto os demais apresentam significativas divergências em suas composições."
299151-9|435949|5|0.731|Baixa|0.3|incompleto|0.7398250762921791|0.7255818247795105|0.7255818247795105|0.8970677852630615|0.7255818247795105|0.2848650302533709|0.0|0.09678810717644783|0.6269230769230769|0.6958425686629612|O candidato 1 possui especificações mais próximas ao item solicitado, enquanto os demais apresentam significativas divergências em suas composições.|"score_final=0.731 -> Baixa (rank 5; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.740 x 0.8): fusao=0.726, cosine_e5=0.897, cross=0.726
    sinais (+0.05 x 0.285): medidas=0.00, graphrag_idf=0.10, taxonomia=0.63
  GraphRAG  (0.696 x 0.2): O candidato 1 possui especificações mais próximas ao item solicitado, enquanto os demais apresentam significativas divergências em suas composições."
299151-9|485142|6|0.7291|Baixa|0.3|incompleto|0.7378602091771583|0.7236169576644897|0.7236169576644897|0.8939098119735718|0.7236169576644897|0.2848650302533709|0.0|0.09678810717644783|0.6269230769230769|0.6940741882594426|O candidato 1 possui especificações mais próximas ao item solicitado, enquanto os demais apresentam significativas divergências em suas composições.|"score_final=0.729 -> Baixa (rank 6; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.738 x 0.8): fusao=0.724, cosine_e5=0.894, cross=0.724
    sinais (+0.05 x 0.285): medidas=0.00, graphrag_idf=0.10, taxonomia=0.63
  GraphRAG  (0.694 x 0.2): O candidato 1 possui especificações mais próximas ao item solicitado, enquanto os demais apresentam significativas divergências em suas composições."
299151-9|405989|7|0.729|Baixa|0.3|incompleto|0.739790326784275|0.7255470752716064|0.7255470752716064|0.900787889957428|0.7255470752716064|0.2848650302533709|0.0|0.09678810717644783|0.6269230769230769|0.6858112941058475|O candidato 1 possui especificações mais próximas ao item solicitado, enquanto os demais apresentam significativas divergências em suas composições.|"score_final=0.729 -> Baixa (rank 7; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.740 x 0.8): fusao=0.726, cosine_e5=0.901, cross=0.726
    sinais (+0.05 x 0.285): medidas=0.00, graphrag_idf=0.10, taxonomia=0.63
  GraphRAG  (0.686 x 0.2): O candidato 1 possui especificações mais próximas ao item solicitado, enquanto os demais apresentam significativas divergências em suas composições."
299151-9|446098|8|0.7256|Baixa|0.3|incompleto|0.7256371592374948|0.7162333130836487|0.7162333130836487|0.894972562789917|0.7162333130836487|0.18807692307692306|0.0|0.0|0.6269230769230769|0.7256371592374948||"score_final=0.726 -> Baixa (rank 8; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.726 x 0.8): fusao=0.716, cosine_e5=0.895, cross=0.716
    sinais (+0.05 x 0.188): medidas=0.00, graphrag_idf=0.00, taxonomia=0.63
  GraphRAG  (0.726 x 0.2)"
299151-9|602684|9|0.7254|Baixa|0.3|incompleto|0.725430927166572|0.7160270810127258|0.7160270810127258|0.8921377658843994|0.7160270810127258|0.18807692307692306|0.0|0.0|0.6269230769230769|0.725430927166572||"score_final=0.725 -> Baixa (rank 9; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.725 x 0.8): fusao=0.716, cosine_e5=0.892, cross=0.716
    sinais (+0.05 x 0.188): medidas=0.00, graphrag_idf=0.00, taxonomia=0.63
  GraphRAG  (0.725 x 0.2)"
299151-9|435253|10|0.7245|Baixa|0.3|incompleto|0.7244865362149696|0.710243284702301|0.710243284702301|0.8999614715576172|0.710243284702301|0.2848650302533709|0.0|0.09678810717644783|0.6269230769230769|0.7244865362149696||"score_final=0.725 -> Baixa (rank 10; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.724 x 0.8): fusao=0.710, cosine_e5=0.900, cross=0.710
    sinais (+0.05 x 0.285): medidas=0.00, graphrag_idf=0.10, taxonomia=0.63
  GraphRAG  (0.724 x 0.2)"
299151-9|435254|11|0.7238|Baixa|0.3|incompleto|0.723791426847599|0.7095481753349304|0.7095481753349304|0.8952486515045166|0.7095481753349304|0.2848650302533709|0.0|0.09678810717644783|0.6269230769230769|0.723791426847599||"score_final=0.724 -> Baixa (rank 11; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.724 x 0.8): fusao=0.710, cosine_e5=0.895, cross=0.710
    sinais (+0.05 x 0.285): medidas=0.00, graphrag_idf=0.10, taxonomia=0.63
  GraphRAG  (0.724 x 0.2)"
299151-9|453662|12|0.7237|Baixa|0.3|incompleto|0.7237116758328895|0.709468424320221|0.709468424320221|0.8929899334907532|0.709468424320221|0.2848650302533709|0.0|0.09678810717644783|0.6269230769230769|0.7237116758328895||"score_final=0.724 -> Baixa (rank 12; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.724 x 0.8): fusao=0.709, cosine_e5=0.893, cross=0.709
    sinais (+0.05 x 0.285): medidas=0.00, graphrag_idf=0.10, taxonomia=0.63
  GraphRAG  (0.724 x 0.2)"
299151-9|453663|13|0.7235|Baixa|0.3|incompleto|0.723510390947483|0.7092671394348145|0.7092671394348145|0.8939932584762573|0.7092671394348145|0.2848650302533709|0.0|0.09678810717644783|0.6269230769230769|0.723510390947483||"score_final=0.724 -> Baixa (rank 13; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.724 x 0.8): fusao=0.709, cosine_e5=0.894, cross=0.709
    sinais (+0.05 x 0.285): medidas=0.00, graphrag_idf=0.10, taxonomia=0.63
  GraphRAG  (0.724 x 0.2)"
299151-9|608242|14|0.7228|Baixa|0.3|incompleto|0.7227776710492592|0.7085344195365906|0.7085344195365906|0.8992107510566711|0.7085344195365906|0.2848650302533709|0.0|0.09678810717644783|0.6269230769230769|0.7227776710492592||"score_final=0.723 -> Baixa (rank 14; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.723 x 0.8): fusao=0.709, cosine_e5=0.899, cross=0.709
    sinais (+0.05 x 0.285): medidas=0.00, graphrag_idf=0.10, taxonomia=0.63
  GraphRAG  (0.723 x 0.2)"
299151-9|446019|15|0.7164|Baixa|0.3|incompleto|0.7164239478472036|0.679513692855835|0.679513692855835|0.8470108509063721|0.679513692855835|0.7382050998273748|0.0|0.6551281767504518|0.27692307692307694|0.7164239478472036||"score_final=0.716 -> Baixa (rank 15; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.716 x 0.8): fusao=0.680, cosine_e5=0.847, cross=0.680
    sinais (+0.05 x 0.738): medidas=0.00, graphrag_idf=0.66, taxonomia=0.28
  GraphRAG  (0.716 x 0.2)"
299151-9|431207|16|0.7127|Baixa|0.3|incompleto|0.7126547162038307|0.6984114646911621|0.6984114646911621|0.8969541788101196|0.6984114646911621|0.2848650302533709|0.0|0.09678810717644783|0.6269230769230769|0.7126547162038307||"score_final=0.713 -> Baixa (rank 16; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.713 x 0.8): fusao=0.698, cosine_e5=0.897, cross=0.698
    sinais (+0.05 x 0.285): medidas=0.00, graphrag_idf=0.10, taxonomia=0.63
  GraphRAG  (0.713 x 0.2)"
299151-9|404807|17|0.7091|Baixa|0.3|incompleto|0.7090566967817453|0.6996528506278992|0.6996528506278992|0.8877710103988647|0.6996528506278992|0.18807692307692306|0.0|0.0|0.6269230769230769|0.7090566967817453||"score_final=0.709 -> Baixa (rank 17; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.709 x 0.8): fusao=0.700, cosine_e5=0.888, cross=0.700
    sinais (+0.05 x 0.188): medidas=0.00, graphrag_idf=0.00, taxonomia=0.63
  GraphRAG  (0.709 x 0.2)"
299151-9|456302|18|0.7004|Baixa|0.3|incompleto|0.7003541206213144|0.6909502744674683|0.6909502744674683|0.8854690790176392|0.6909502744674683|0.18807692307692306|0.0|0.0|0.6269230769230769|0.7003541206213144||"score_final=0.700 -> Baixa (rank 18; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.700 x 0.8): fusao=0.691, cosine_e5=0.885, cross=0.691
    sinais (+0.05 x 0.188): medidas=0.00, graphrag_idf=0.00, taxonomia=0.63
  GraphRAG  (0.700 x 0.2)"
299151-9|430497|19|0.6992|Baixa|0.3|incompleto|0.6992424343916086|0.6898385882377625|0.6898385882377625|0.894444465637207|0.6898385882377625|0.18807692307692306|0.0|0.0|0.6269230769230769|0.6992424343916086||"score_final=0.699 -> Baixa (rank 19; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.699 x 0.8): fusao=0.690, cosine_e5=0.894, cross=0.690
    sinais (+0.05 x 0.188): medidas=0.00, graphrag_idf=0.00, taxonomia=0.63
  GraphRAG  (0.699 x 0.2)"
299151-9|405018|20|0.6981|Baixa|0.3|incompleto|0.6981446956487802|0.6887408494949341|0.6887408494949341|0.8885688185691833|0.6887408494949341|0.18807692307692306|0.0|0.0|0.6269230769230769|0.6981446956487802||"score_final=0.698 -> Baixa (rank 20; margem 1o-2o da consulta 0.002)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.698 x 0.8): fusao=0.689, cosine_e5=0.889, cross=0.689
    sinais (+0.05 x 0.188): medidas=0.00, graphrag_idf=0.00, taxonomia=0.63
  GraphRAG  (0.698 x 0.2)"
299202-7|487522|1|0.8344|Baixa|0.3|incompleto|0.8309810999382843|0.7716229557991028|0.7716229557991028|0.9284980893135071|0.7716229557991028|1.18716288278363|1.0|0.3496972620810423|0.791552069008626|0.8478829899444559|O candidato 2 apresenta todas as especificações compatíveis, enquanto os outros candidatos apresentam divergências significativas.|"score_final=0.834 -> Baixa (rank 1; margem 1o-2o da consulta 0.012)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.831 x 0.8): fusao=0.772, cosine_e5=0.928, cross=0.772
    sinais (+0.05 x 1.187): medidas=1.00, graphrag_idf=0.35, taxonomia=0.79
  GraphRAG  (0.848 x 0.2): O candidato 2 apresenta todas as especificações compatíveis, enquanto os outros candidatos apresentam divergências significativas."
299202-7|487531|2|0.8221|Baixa|0.3|incompleto|0.8327963226977781|0.7704071998596191|0.7704071998596191|0.9274605512619019|0.7704071998596191|1.2477824567631797|1.0|0.410316836060592|0.791552069008626|0.7795166904280004|O candidato 2 apresenta todas as especificações compatíveis, enquanto os outros candidatos apresentam divergências significativas.|"score_final=0.822 -> Baixa (rank 2; margem 1o-2o da consulta 0.012)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.833 x 0.8): fusao=0.770, cosine_e5=0.927, cross=0.770
    sinais (+0.05 x 1.248): medidas=1.00, graphrag_idf=0.41, taxonomia=0.79
  GraphRAG  (0.780 x 0.2): O candidato 2 apresenta todas as especificações compatíveis, enquanto os outros candidatos apresentam divergências significativas."
299202-7|487534|3|0.7901|Baixa|0.3|incompleto|0.8001393860522703|0.7677502632141113|0.7677502632141113|0.9261319637298584|0.7677502632141113|0.6477824567631798|0.0|0.410316836060592|0.791552069008626|0.7501254474470433|O candidato 2 apresenta todas as especificações compatíveis, enquanto os outros candidatos apresentam divergências significativas.|"score_final=0.790 -> Baixa (rank 3; margem 1o-2o da consulta 0.012)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.800 x 0.8): fusao=0.768, cosine_e5=0.926, cross=0.768
    sinais (+0.05 x 0.648): medidas=0.00, graphrag_idf=0.41, taxonomia=0.79
  GraphRAG  (0.750 x 0.2): O candidato 2 apresenta todas as especificações compatíveis, enquanto os outros candidatos apresentam divergências significativas."
299202-7|487529|4|0.7889|Baixa|0.3|incompleto|0.7989254182521299|0.766536295413971|0.766536295413971|0.9258068799972534|0.766536295413971|0.6477824567631798|0.0|0.410316836060592|0.791552069008626|0.749032876426917|O candidato 2 apresenta todas as especificações compatíveis, enquanto os outros candidatos apresentam divergências significativas.|"score_final=0.789 -> Baixa (rank 4; margem 1o-2o da consulta 0.012)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.799 x 0.8): fusao=0.767, cosine_e5=0.926, cross=0.767
    sinais (+0.05 x 0.648): medidas=0.00, graphrag_idf=0.41, taxonomia=0.79
  GraphRAG  (0.749 x 0.2): O candidato 2 apresenta todas as especificações compatíveis, enquanto os outros candidatos apresentam divergências significativas."
299202-7|487488|5|0.7846|Baixa|0.3|incompleto|0.7846274560634092|0.7522383332252502|0.7522383332252502|0.9222629070281982|0.7522383332252502|0.6477824567631798|0.0|0.410316836060592|0.791552069008626|0.7846274560634092||"score_final=0.785 -> Baixa (rank 5; margem 1o-2o da consulta 0.012)
  Ontologia (0.300 x 0.0; bonus [5b] 0.0): incompleto
    Reasoner não fechou equivalência e não há conflito de característica definidora (atributos ausentes).
  Neural    (0.785 x 0.8): fusao=0.752, cosine_e5=0.922, cross=0.752
    sinais (+0.05 x 0.648): medidas=0.00, graphrag_idf=0.41, taxonomia=0.79
  GraphRAG  (0.785 x 0.2)"
